League	Year	GameDate	GameID	BoxScoreURL	PlayByPlayURL	HomeNameFull	HomeName3	AwayNameFull	AwayName3	HaveBoxScore	HavePlayByPlay	AnalyzedPlayByPlay
NBA	2011-2012	2012-01-31	20120131ATLTOR	http://www.nba.com/games/20120131/ATLTOR/boxscore.html	http://www.nba.com/games/20120131/ATLTOR/gameinfo.html	Toronto Raptors	TOR	Atlanta Hawks	ATL	NULL	NULL	NULL
NBA	2011-2012	2012-01-31	20120131BOSCLE	http://www.nba.com/games/20120131/BOSCLE/boxscore.html	http://www.nba.com/games/20120131/BOSCLE/gameinfo.html	Cleveland Cavaliers	CLE	Boston Celtics	BOS	NULL	2012-02-01 00:12:29	2012-02-01 00:16:05
NBA	2011-2012	2012-01-31	20120131CHALAL	http://www.nba.com/games/20120131/CHALAL/boxscore.html	http://www.nba.com/games/20120131/CHALAL/gameinfo.html	Los Angeles Lakers	LAL	Charlotte Bobcats	CHA	NULL	2012-02-01 23:43:31	2012-02-01 23:44:16
NBA	2011-2012	2012-01-31	20120131DENMEM	http://www.nba.com/games/20120131/DENMEM/boxscore.html	http://www.nba.com/games/20120131/DENMEM/gameinfo.html	Memphis Grizzlies	MEM	Denver Nuggets	DEN	NULL	2012-02-01 00:12:34	2012-02-01 00:16:41
NBA	2011-2012	2012-01-31	20120131DETNYK	http://www.nba.com/games/20120131/DETNYK/boxscore.html	http://www.nba.com/games/20120131/DETNYK/gameinfo.html	New York Knicks	NYK	Detroit Pistons	DET	NULL	2012-02-01 00:12:37	2012-02-01 00:16:42
NBA	2011-2012	2012-01-31	20120131NJNIND	http://www.nba.com/games/20120131/NJNIND/boxscore.html	http://www.nba.com/games/20120131/NJNIND/gameinfo.html	Indianapolis Pacers	IND	New Jersey Nets	NJN	NULL	NULL	NULL
NBA	2011-2012	2012-01-31	20120131SACGSW	http://www.nba.com/games/20120131/SACGSW/boxscore.html	http://www.nba.com/games/20120131/SACGSW/gameinfo.html	Golden State Warriors	GSW	Sacramento Kings	SAC	NULL	2012-02-01 23:43:37	2012-02-01 23:44:33
NBA	2011-2012	2012-02-01	20120201CHAPOR	http://www.nba.com/games/20120201/CHAPOR/boxscore.html	http://www.nba.com/games/20120201/CHAPOR/gameinfo.html	Portland Trailblazers	POR	Charlotte Bobcats	CHA	NULL	2012-02-09 10:45:15	2012-02-09 10:49:41
NBA	2011-2012	2012-02-01	20120201CHIPHI	http://www.nba.com/games/20120201/CHIPHI/boxscore.html	http://www.nba.com/games/20120201/CHIPHI/gameinfo.html	Philadelphia 76ers	PHI	Chicago Bulls	CHI	NULL	2012-02-01 23:45:25	2012-02-01 23:46:11
NBA	2011-2012	2012-02-01	20120201DETNJN	http://www.nba.com/games/20120201/DETNJN/boxscore.html	http://www.nba.com/games/20120201/DETNJN/gameinfo.html	New Jersey Nets	NJN	Detroit Pistons	DET	NULL	NULL	NULL
NBA	2011-2012	2012-02-01	20120201HOUSAS	http://www.nba.com/games/20120201/HOUSAS/boxscore.html	http://www.nba.com/games/20120201/HOUSAS/gameinfo.html	San Antonio Spurs	SAS	Houston Rockets	HOU	NULL	2012-02-01 23:45:34	2012-02-01 23:46:25
NBA	2011-2012	2012-02-01	20120201INDMIN	http://www.nba.com/games/20120201/INDMIN/boxscore.html	http://www.nba.com/games/20120201/INDMIN/gameinfo.html	Minnesota Timberwolves	MIN	Indianapolis Pacers	IND	NULL	2012-02-01 23:45:36	2012-02-01 23:46:29
NBA	2011-2012	2012-02-01	20120201LACUTA	http://www.nba.com/games/20120201/LACUTA/boxscore.html	http://www.nba.com/games/20120201/LACUTA/gameinfo.html	Utah Jazz	UTA	Los Angeles Clippers	LAC	NULL	2012-02-09 10:45:17	2012-02-09 10:50:52
NBA	2011-2012	2012-02-01	20120201MIAMIL	http://www.nba.com/games/20120201/MIAMIL/boxscore.html	http://www.nba.com/games/20120201/MIAMIL/gameinfo.html	Milwaukee Bucks	MIL	Miami Heat	MIA	NULL	2012-02-01 23:45:43	2012-02-01 23:46:30
NBA	2011-2012	2012-02-01	20120201OKCDAL	http://www.nba.com/games/20120201/OKCDAL/boxscore.html	http://www.nba.com/games/20120201/OKCDAL/gameinfo.html	Dallas Maverics	DAL	Oklahoma City Thunder	OKC	NULL	2012-02-01 23:45:47	2012-02-01 23:46:32
NBA	2011-2012	2012-02-01	20120201PHXNOH	http://www.nba.com/games/20120201/PHXNOH/boxscore.html	http://www.nba.com/games/20120201/PHXNOH/gameinfo.html	New Orleans Hornets	NOH	Phoenix Suns	PHX	NULL	2012-02-01 23:45:52	2012-02-01 23:47:02
NBA	2011-2012	2012-02-01	20120201TORBOS	http://www.nba.com/games/20120201/TORBOS/boxscore.html	http://www.nba.com/games/20120201/TORBOS/gameinfo.html	Boston Celtics	BOS	Toronto Raptors	TOR	NULL	NULL	NULL
NBA	2011-2012	2012-02-01	20120201WASORL	http://www.nba.com/games/20120201/WASORL/boxscore.html	http://www.nba.com/games/20120201/WASORL/gameinfo.html	Orlando Magic	ORL	Washington Wizards	WAS	NULL	2012-02-01 23:45:59	2012-02-01 23:47:55
NBA	2011-2012	2012-02-02	20120202CHINYK	http://www.nba.com/games/20120202/CHINYK/boxscore.html	http://www.nba.com/games/20120202/CHINYK/gameinfo.html	New York Knicks	NYK	Chicago Bulls	CHI	NULL	2012-02-03 12:45:02	2012-02-03 12:46:52
NBA	2011-2012	2012-02-02	20120202DENLAC	http://www.nba.com/games/20120202/DENLAC/boxscore.html	http://www.nba.com/games/20120202/DENLAC/gameinfo.html	Los Angeles Clippers	LAC	Denver Nuggets	DEN	NULL	2012-02-03 12:45:02	2012-02-03 12:46:58
NBA	2011-2012	2012-02-02	20120202MEMATL	http://www.nba.com/games/20120202/MEMATL/boxscore.html	http://www.nba.com/games/20120202/MEMATL/gameinfo.html	Atlanta Hawks	ATL	Memphis Grizzlies	MEM	NULL	2012-02-03 12:45:03	2012-02-03 12:56:59
NBA	2011-2012	2012-02-02	20120202NOHSAS	http://www.nba.com/games/20120202/NOHSAS/boxscore.html	http://www.nba.com/games/20120202/NOHSAS/gameinfo.html	San Antonio Spurs	SAS	New Orleans Hornets	NOH	NULL	2012-02-03 12:45:04	2012-02-03 12:58:33
NBA	2011-2012	2012-02-02	20120202PORSAC	http://www.nba.com/games/20120202/PORSAC/boxscore.html	http://www.nba.com/games/20120202/PORSAC/gameinfo.html	Sacramento Kings	SAC	Portland Trailblazers	POR	NULL	2012-02-03 12:45:04	2012-02-03 12:59:34
NBA	2011-2012	2012-02-02	20120202UTAGSW	http://www.nba.com/games/20120202/UTAGSW/boxscore.html	http://www.nba.com/games/20120202/UTAGSW/gameinfo.html	Golden State Warriors	GSW	Utah Jazz	UTA	NULL	2012-02-03 12:45:05	2012-02-03 13:05:18
NBA	2011-2012	2012-02-03	20120203CLEORL	http://www.nba.com/games/20120203/CLEORL/boxscore.html	http://www.nba.com/games/20120203/CLEORL/gameinfo.html	Orlando Magic	ORL	Cleveland Cavaliers	CLE	NULL	2012-02-04 09:35:54	2012-02-04 09:42:14
NBA	2011-2012	2012-02-03	20120203INDDAL	http://www.nba.com/games/20120203/INDDAL/boxscore.html	http://www.nba.com/games/20120203/INDDAL/gameinfo.html	Dallas Maverics	DAL	Indianapolis Pacers	IND	NULL	2012-02-04 09:35:56	2012-02-04 09:38:24
NBA	2011-2012	2012-02-03	20120203LALDEN	http://www.nba.com/games/20120203/LALDEN/boxscore.html	http://www.nba.com/games/20120203/LALDEN/gameinfo.html	Denver Nuggets	DEN	Los Angeles Lakers	LAL	NULL	2012-02-04 09:35:59	2012-02-04 09:38:26
NBA	2011-2012	2012-02-03	20120203MEMOKC	http://www.nba.com/games/20120203/MEMOKC/boxscore.html	http://www.nba.com/games/20120203/MEMOKC/gameinfo.html	Oklahoma City Thunder	OKC	Memphis Grizzlies	MEM	NULL	2012-02-04 09:36:02	2012-02-04 09:38:27
NBA	2011-2012	2012-02-03	20120203MIAPHI	http://www.nba.com/games/20120203/MIAPHI/boxscore.html	http://www.nba.com/games/20120203/MIAPHI/gameinfo.html	Philadelphia 76ers	PHI	Miami Heat	MIA	NULL	2012-02-04 09:36:04	2012-02-04 09:38:28
NBA	2011-2012	2012-02-03	20120203MILDET	http://www.nba.com/games/20120203/MILDET/boxscore.html	http://www.nba.com/games/20120203/MILDET/gameinfo.html	Detroit Pistons	DET	Milwaukee Bucks	MIL	NULL	2012-02-04 09:36:05	2012-02-04 09:38:30
NBA	2011-2012	2012-02-03	20120203MINNJN	http://www.nba.com/games/20120203/MINNJN/boxscore.html	http://www.nba.com/games/20120203/MINNJN/gameinfo.html	New Jersey Nets	NJN	Minnesota Timberwolves	MIN	NULL	NULL	NULL
NBA	2011-2012	2012-02-03	20120203NYKBOS	http://www.nba.com/games/20120203/NYKBOS/boxscore.html	http://www.nba.com/games/20120203/NYKBOS/gameinfo.html	Boston Celtics	BOS	New York Knicks	NYK	NULL	2012-02-04 09:36:12	2012-02-04 09:39:08
NBA	2011-2012	2012-02-03	20120203PHXHOU	http://www.nba.com/games/20120203/PHXHOU/boxscore.html	http://www.nba.com/games/20120203/PHXHOU/gameinfo.html	Houston Rockets	HOU	Phoenix Suns	PHX	NULL	2012-02-04 09:36:15	2012-02-04 09:39:10
NBA	2011-2012	2012-02-03	20120203WASTOR	http://www.nba.com/games/20120203/WASTOR/boxscore.html	http://www.nba.com/games/20120203/WASTOR/gameinfo.html	Toronto Raptors	TOR	Washington Wizards	WAS	NULL	NULL	NULL
NBA	2011-2012	2012-02-04	20120204CHAPHX	http://www.nba.com/games/20120204/CHAPHX/boxscore.html	http://www.nba.com/games/20120204/CHAPHX/gameinfo.html	Phoenix Suns	PHX	Charlotte Bobcats	CHA	NULL	2012-02-06 10:38:45	2012-02-06 10:43:46
NBA	2011-2012	2012-02-04	20120204CHIMIL	http://www.nba.com/games/20120204/CHIMIL/boxscore.html	http://www.nba.com/games/20120204/CHIMIL/gameinfo.html	Milwaukee Bucks	MIL	Chicago Bulls	CHI	NULL	2012-02-06 10:38:47	2012-02-06 10:43:47
NBA	2011-2012	2012-02-04	20120204DALCLE	http://www.nba.com/games/20120204/DALCLE/boxscore.html	http://www.nba.com/games/20120204/DALCLE/gameinfo.html	Cleveland Cavaliers	CLE	Dallas Maverics	DAL	NULL	2012-02-06 10:38:48	2012-02-06 10:45:20
NBA	2011-2012	2012-02-04	20120204DENPOR	http://www.nba.com/games/20120204/DENPOR/boxscore.html	http://www.nba.com/games/20120204/DENPOR/gameinfo.html	Portland Trailblazers	POR	Denver Nuggets	DEN	NULL	2012-02-06 10:38:49	2012-02-06 10:48:40
NBA	2011-2012	2012-02-04	20120204GSWSAC	http://www.nba.com/games/20120204/GSWSAC/boxscore.html	http://www.nba.com/games/20120204/GSWSAC/gameinfo.html	Sacramento Kings	SAC	Golden State Warriors	GSW	NULL	2012-02-06 10:38:50	2012-02-06 10:49:36
NBA	2011-2012	2012-02-04	20120204HOUMIN	http://www.nba.com/games/20120204/HOUMIN/boxscore.html	http://www.nba.com/games/20120204/HOUMIN/gameinfo.html	Minnesota Timberwolves	MIN	Houston Rockets	HOU	NULL	2012-02-06 10:38:51	2012-02-06 10:51:34
NBA	2011-2012	2012-02-04	20120204LACWAS	http://www.nba.com/games/20120204/LACWAS/boxscore.html	http://www.nba.com/games/20120204/LACWAS/gameinfo.html	Washington Wizards	WAS	Los Angeles Clippers	LAC	NULL	2012-02-06 10:38:51	2012-02-06 10:52:41
NBA	2011-2012	2012-02-04	20120204LALUTA	http://www.nba.com/games/20120204/LALUTA/boxscore.html	http://www.nba.com/games/20120204/LALUTA/gameinfo.html	Utah Jazz	UTA	Los Angeles Lakers	LAL	NULL	2012-02-06 10:38:52	2012-02-06 10:56:39
NBA	2011-2012	2012-02-04	20120204NJNNYK	http://www.nba.com/games/20120204/NJNNYK/boxscore.html	http://www.nba.com/games/20120204/NJNNYK/gameinfo.html	New York Knicks	NYK	New Jersey Nets	NJN	NULL	NULL	NULL
NBA	2011-2012	2012-02-04	20120204NOHDET	http://www.nba.com/games/20120204/NOHDET/boxscore.html	http://www.nba.com/games/20120204/NOHDET/gameinfo.html	Detroit Pistons	DET	New Orleans Hornets	NOH	NULL	2012-02-06 10:38:57	2012-02-06 10:58:43
NBA	2011-2012	2012-02-04	20120204OKCSAS	http://www.nba.com/games/20120204/OKCSAS/boxscore.html	http://www.nba.com/games/20120204/OKCSAS/gameinfo.html	San Antonio Spurs	SAS	Oklahoma City Thunder	OKC	NULL	2012-02-06 10:38:59	2012-02-06 10:59:28
NBA	2011-2012	2012-02-04	20120204ORLIND	http://www.nba.com/games/20120204/ORLIND/boxscore.html	http://www.nba.com/games/20120204/ORLIND/gameinfo.html	Indianapolis Pacers	IND	Orlando Magic	ORL	NULL	2012-02-06 10:38:59	2012-02-06 11:07:16
NBA	2011-2012	2012-02-04	20120204PHIATL	http://www.nba.com/games/20120204/PHIATL/boxscore.html	http://www.nba.com/games/20120204/PHIATL/gameinfo.html	Atlanta Hawks	ATL	Philadelphia 76ers	PHI	NULL	2012-02-06 10:39:00	2012-02-06 11:14:09
NBA	2011-2012	2012-02-05	20120205MEMBOS	http://www.nba.com/games/20120205/MEMBOS/boxscore.html	http://www.nba.com/games/20120205/MEMBOS/gameinfo.html	Boston Celtics	BOS	Memphis Grizzlies	MEM	NULL	2012-02-06 11:19:06	2012-02-06 11:19:27
NBA	2011-2012	2012-02-05	20120205TORMIA	http://www.nba.com/games/20120205/TORMIA/boxscore.html	http://www.nba.com/games/20120205/TORMIA/gameinfo.html	Miami Heat	MIA	Toronto Raptors	TOR	NULL	2012-02-06 11:19:07	2012-02-06 11:23:03
NBA	2011-2012	2012-02-06	20120206CHINJN	http://www.nba.com/games/20120206/CHINJN/boxscore.html	http://www.nba.com/games/20120206/CHINJN/gameinfo.html	New Jersey Nets	NJN	Chicago Bulls	CHI	NULL	NULL	NULL
NBA	2011-2012	2012-02-06	20120206HOUDEN	http://www.nba.com/games/20120206/HOUDEN/boxscore.html	http://www.nba.com/games/20120206/HOUDEN/gameinfo.html	Denver Nuggets	DEN	Houston Rockets	HOU	NULL	2012-02-07 23:16:43	2012-02-07 23:17:30
NBA	2011-2012	2012-02-06	20120206LACORL	http://www.nba.com/games/20120206/LACORL/boxscore.html	http://www.nba.com/games/20120206/LACORL/gameinfo.html	Orlando Magic	ORL	Los Angeles Clippers	LAC	NULL	2012-02-07 23:16:45	2012-02-07 23:21:26
NBA	2011-2012	2012-02-06	20120206LALPHI	http://www.nba.com/games/20120206/LALPHI/boxscore.html	http://www.nba.com/games/20120206/LALPHI/gameinfo.html	Philadelphia 76ers	PHI	Los Angeles Lakers	LAL	NULL	2012-02-06 23:05:55	2012-02-06 23:07:36
NBA	2011-2012	2012-02-06	20120206OKCPOR	http://www.nba.com/games/20120206/OKCPOR/boxscore.html	http://www.nba.com/games/20120206/OKCPOR/gameinfo.html	Portland Trailblazers	POR	Oklahoma City Thunder	OKC	NULL	2012-02-07 23:16:49	2012-02-07 23:24:59
NBA	2011-2012	2012-02-06	20120206PHXATL	http://www.nba.com/games/20120206/PHXATL/boxscore.html	http://www.nba.com/games/20120206/PHXATL/gameinfo.html	Atlanta Hawks	ATL	Phoenix Suns	PHX	NULL	2012-02-07 23:16:51	2012-02-07 23:29:06
NBA	2011-2012	2012-02-06	20120206SACNOH	http://www.nba.com/games/20120206/SACNOH/boxscore.html	http://www.nba.com/games/20120206/SACNOH/gameinfo.html	New Orleans Hornets	NOH	Sacramento Kings	SAC	NULL	2012-02-06 23:06:00	2012-02-06 23:09:31
NBA	2011-2012	2012-02-06	20120206SASMEM	http://www.nba.com/games/20120206/SASMEM/boxscore.html	http://www.nba.com/games/20120206/SASMEM/gameinfo.html	Memphis Grizzlies	MEM	San Antonio Spurs	SAS	NULL	2012-02-06 23:06:01	2012-02-06 23:10:12
NBA	2011-2012	2012-02-06	20120206TORWAS	http://www.nba.com/games/20120206/TORWAS/boxscore.html	http://www.nba.com/games/20120206/TORWAS/gameinfo.html	Washington Wizards	WAS	Toronto Raptors	TOR	NULL	2012-02-07 23:16:52	2012-02-07 23:37:15
NBA	2011-2012	2012-02-06	20120206UTANYK	http://www.nba.com/games/20120206/UTANYK/boxscore.html	http://www.nba.com/games/20120206/UTANYK/gameinfo.html	New York Knicks	NYK	Utah Jazz	UTA	NULL	2012-02-06 23:06:04	2012-02-06 23:10:33
NBA	2011-2012	2012-02-07	20120207CHABOS	http://www.nba.com/games/20120207/CHABOS/boxscore.html	http://www.nba.com/games/20120207/CHABOS/gameinfo.html	Boston Celtics	BOS	Charlotte Bobcats	CHA	NULL	2012-02-07 23:37:55	2012-02-07 23:38:17
NBA	2011-2012	2012-02-07	20120207CLEMIA	http://www.nba.com/games/20120207/CLEMIA/boxscore.html	http://www.nba.com/games/20120207/CLEMIA/gameinfo.html	Miami Heat	MIA	Cleveland Cavaliers	CLE	NULL	2012-02-07 23:37:56	2012-02-07 23:38:53
NBA	2011-2012	2012-02-07	20120207OKCGSW	http://www.nba.com/games/20120207/OKCGSW/boxscore.html	http://www.nba.com/games/20120207/OKCGSW/gameinfo.html	Golden State Warriors	GSW	Oklahoma City Thunder	OKC	NULL	2012-02-09 10:43:42	2012-02-09 10:44:20
NBA	2011-2012	2012-02-07	20120207PHXMIL	http://www.nba.com/games/20120207/PHXMIL/boxscore.html	http://www.nba.com/games/20120207/PHXMIL/gameinfo.html	Milwaukee Bucks	MIL	Phoenix Suns	PHX	NULL	2012-02-07 23:37:59	2012-02-07 23:38:54
NBA	2011-2012	2012-02-07	20120207SACMIN	http://www.nba.com/games/20120207/SACMIN/boxscore.html	http://www.nba.com/games/20120207/SACMIN/gameinfo.html	Minnesota Timberwolves	MIN	Sacramento Kings	SAC	NULL	2012-02-07 23:38:00	2012-02-07 23:38:56
NBA	2011-2012	2012-02-07	20120207UTAIND	http://www.nba.com/games/20120207/UTAIND/boxscore.html	http://www.nba.com/games/20120207/UTAIND/gameinfo.html	Indianapolis Pacers	IND	Utah Jazz	UTA	NULL	2012-02-07 23:38:02	2012-02-07 23:38:57
NBA	2011-2012	2012-02-08	20120208CHINOH	http://www.nba.com/games/20120208/CHINOH/boxscore.html	http://www.nba.com/games/20120208/CHINOH/gameinfo.html	New Orleans Hornets	NOH	Chicago Bulls	CHI	NULL	2012-02-09 10:22:16	2012-02-09 10:23:59
NBA	2011-2012	2012-02-08	20120208DALDEN	http://www.nba.com/games/20120208/DALDEN/boxscore.html	http://www.nba.com/games/20120208/DALDEN/gameinfo.html	Denver Nuggets	DEN	Dallas Maverics	DAL	NULL	2012-02-09 10:22:18	2012-02-09 10:24:10
NBA	2011-2012	2012-02-08	20120208DETNJN	http://www.nba.com/games/20120208/DETNJN/boxscore.html	http://www.nba.com/games/20120208/DETNJN/gameinfo.html	New Jersey Nets	NJN	Detroit Pistons	DET	NULL	NULL	NULL
NBA	2011-2012	2012-02-08	20120208HOUPOR	http://www.nba.com/games/20120208/HOUPOR/boxscore.html	http://www.nba.com/games/20120208/HOUPOR/gameinfo.html	Portland Trailblazers	POR	Houston Rockets	HOU	NULL	2012-02-09 10:22:20	2012-02-09 10:26:11
NBA	2011-2012	2012-02-08	20120208INDATL	http://www.nba.com/games/20120208/INDATL/boxscore.html	http://www.nba.com/games/20120208/INDATL/gameinfo.html	Atlanta Hawks	ATL	Indianapolis Pacers	IND	NULL	2012-02-09 10:22:21	2012-02-09 10:31:18
NBA	2011-2012	2012-02-08	20120208LACCLE	http://www.nba.com/games/20120208/LACCLE/boxscore.html	http://www.nba.com/games/20120208/LACCLE/gameinfo.html	Cleveland Cavaliers	CLE	Los Angeles Clippers	LAC	NULL	2012-02-09 10:22:23	2012-02-09 10:42:07
NBA	2011-2012	2012-02-08	20120208MIAORL	http://www.nba.com/games/20120208/MIAORL/boxscore.html	http://www.nba.com/games/20120208/MIAORL/gameinfo.html	Orlando Magic	ORL	Miami Heat	MIA	NULL	2012-02-09 10:22:25	2012-02-09 10:37:06
NBA	2011-2012	2012-02-08	20120208MILTOR	http://www.nba.com/games/20120208/MILTOR/boxscore.html	http://www.nba.com/games/20120208/MILTOR/gameinfo.html	Toronto Raptors	TOR	Milwaukee Bucks	MIL	NULL	NULL	NULL
NBA	2011-2012	2012-02-08	20120208MINMEM	http://www.nba.com/games/20120208/MINMEM/boxscore.html	http://www.nba.com/games/20120208/MINMEM/gameinfo.html	Memphis Grizzlies	MEM	Minnesota Timberwolves	MIN	NULL	2012-02-09 10:22:29	2012-02-09 10:38:21
NBA	2011-2012	2012-02-08	20120208NYKWAS	http://www.nba.com/games/20120208/NYKWAS/boxscore.html	http://www.nba.com/games/20120208/NYKWAS/gameinfo.html	Washington Wizards	WAS	New York Knicks	NYK	NULL	2012-02-09 10:22:29	2012-02-09 10:38:24
NBA	2011-2012	2012-02-08	20120208SASPHI	http://www.nba.com/games/20120208/SASPHI/boxscore.html	http://www.nba.com/games/20120208/SASPHI/gameinfo.html	Philadelphia 76ers	PHI	San Antonio Spurs	SAS	NULL	2012-02-09 10:22:30	2012-02-09 10:38:25
NBA	2011-2012	2012-02-09	20120209GSWDEN	http://www.nba.com/games/20120209/GSWDEN/boxscore.html	http://www.nba.com/games/20120209/GSWDEN/gameinfo.html	Denver Nuggets	DEN	Golden State Warriors	GSW	NULL	2012-02-09 23:24:04	2012-02-09 23:28:22
NBA	2011-2012	2012-02-09	20120209HOUPHX	http://www.nba.com/games/20120209/HOUPHX/boxscore.html	http://www.nba.com/games/20120209/HOUPHX/gameinfo.html	Phoenix Suns	PHX	Houston Rockets	HOU	NULL	2012-02-09 23:24:06	2012-02-09 23:27:40
NBA	2011-2012	2012-02-09	20120209LALBOS	http://www.nba.com/games/20120209/LALBOS/boxscore.html	http://www.nba.com/games/20120209/LALBOS/gameinfo.html	Boston Celtics	BOS	Los Angeles Lakers	LAL	NULL	2012-02-09 23:24:08	2012-02-09 23:27:42
NBA	2011-2012	2012-02-09	20120209OKCSAC	http://www.nba.com/games/20120209/OKCSAC/boxscore.html	http://www.nba.com/games/20120209/OKCSAC/gameinfo.html	Sacramento Kings	SAC	Oklahoma City Thunder	OKC	NULL	2012-02-10 18:23:42	2012-02-10 18:23:48
NBA	2011-2012	2012-02-10	20120210ATLORL	http://www.nba.com/games/20120210/ATLORL/boxscore.html	http://www.nba.com/games/20120210/ATLORL/gameinfo.html	Orlando Magic	ORL	Atlanta Hawks	ATL	NULL	2012-02-11 11:45:37	2012-02-11 12:08:07
NBA	2011-2012	2012-02-10	20120210BOSTOR	http://www.nba.com/games/20120210/BOSTOR/boxscore.html	http://www.nba.com/games/20120210/BOSTOR/gameinfo.html	Toronto Raptors	TOR	Boston Celtics	BOS	NULL	2012-02-11 11:45:38	2012-02-11 12:01:48
NBA	2011-2012	2012-02-10	20120210CHICHA	http://www.nba.com/games/20120210/CHICHA/boxscore.html	http://www.nba.com/games/20120210/CHICHA/gameinfo.html	Charlotte Bobcats	CHA	Chicago Bulls	CHI	NULL	2012-02-10 23:09:02	2012-02-10 23:10:09
NBA	2011-2012	2012-02-10	20120210DALMIN	http://www.nba.com/games/20120210/DALMIN/boxscore.html	http://www.nba.com/games/20120210/DALMIN/gameinfo.html	Minnesota Timberwolves	MIN	Dallas Maverics	DAL	NULL	2012-02-10 23:09:04	2012-02-10 23:10:10
NBA	2011-2012	2012-02-10	20120210INDMEM	http://www.nba.com/games/20120210/INDMEM/boxscore.html	http://www.nba.com/games/20120210/INDMEM/gameinfo.html	Memphis Grizzlies	MEM	Indianapolis Pacers	IND	NULL	2012-02-10 23:09:07	2012-02-10 23:10:11
NBA	2011-2012	2012-02-10	20120210LACPHI	http://www.nba.com/games/20120210/LACPHI/boxscore.html	http://www.nba.com/games/20120210/LACPHI/gameinfo.html	Philadelphia 76ers	PHI	Los Angeles Clippers	LAC	NULL	2012-02-10 23:09:10	2012-02-10 23:10:13
NBA	2011-2012	2012-02-10	20120210LALNYK	http://www.nba.com/games/20120210/LALNYK/boxscore.html	http://www.nba.com/games/20120210/LALNYK/gameinfo.html	New York Knicks	NYK	Los Angeles Lakers	LAL	NULL	2012-02-10 23:09:12	2012-02-10 23:10:14
NBA	2011-2012	2012-02-10	20120210MIAWAS	http://www.nba.com/games/20120210/MIAWAS/boxscore.html	http://www.nba.com/games/20120210/MIAWAS/gameinfo.html	Washington Wizards	WAS	Miami Heat	MIA	NULL	2012-02-10 23:09:15	2012-02-10 23:10:18
NBA	2011-2012	2012-02-10	20120210MILCLE	http://www.nba.com/games/20120210/MILCLE/boxscore.html	http://www.nba.com/games/20120210/MILCLE/gameinfo.html	Cleveland Cavaliers	CLE	Milwaukee Bucks	MIL	NULL	2012-02-10 23:09:17	2012-02-10 23:11:24
NBA	2011-2012	2012-02-10	20120210NJNDET	http://www.nba.com/games/20120210/NJNDET/boxscore.html	http://www.nba.com/games/20120210/NJNDET/gameinfo.html	Detroit Pistons	DET	New Jersey Nets	NJN	NULL	NULL	NULL
NBA	2011-2012	2012-02-10	20120210OKCUTA	http://www.nba.com/games/20120210/OKCUTA/boxscore.html	http://www.nba.com/games/20120210/OKCUTA/gameinfo.html	Utah Jazz	UTA	Oklahoma City Thunder	OKC	NULL	2012-02-11 11:45:42	2012-02-11 12:02:57
NBA	2011-2012	2012-02-10	20120210PORNOH	http://www.nba.com/games/20120210/PORNOH/boxscore.html	http://www.nba.com/games/20120210/PORNOH/gameinfo.html	New Orleans Hornets	NOH	Portland Trailblazers	POR	NULL	2012-02-10 23:09:24	2012-02-10 23:17:02
NBA	2011-2012	2012-02-11	20120211DENIND	http://www.nba.com/games/20120211/DENIND/boxscore.html	http://www.nba.com/games/20120211/DENIND/gameinfo.html	Indianapolis Pacers	IND	Denver Nuggets	DEN	NULL	2012-02-12 22:00:50	2012-02-12 22:09:25
